,prdtypecode
92006.0,2280
92007.0,1940
92008.0,2705
92009.0,2280
92010.0,2585
92011.0,1302
92012.0,2403
92013.0,2403
92014.0,1320
92015.0,10
92016.0,2583
92017.0,1160
92018.0,2403
92019.0,2705
92020.0,2583
92021.0,1300
92022.0,2403
92023.0,1560
92024.0,1560
92025.0,1300
92026.0,1920
92027.0,2462
92028.0,1140
92029.0,2060
92030.0,1560
92031.0,2585
92032.0,2583
92033.0,40
92034.0,1300
92035.0,1302
92036.0,2522
92037.0,1300
92038.0,1300
92039.0,1281
92040.0,2403
92041.0,1320
92042.0,2585
92043.0,1300
92044.0,1300
92045.0,1920
92046.0,1920
92047.0,1281
92048.0,2220
92049.0,1302
92050.0,2705
92051.0,2583
92052.0,1281
92053.0,2583
92054.0,2462
92055.0,2583
92056.0,2403
92057.0,1140
92058.0,1320
92059.0,2060
92060.0,2280
92061.0,60
92062.0,2462
92063.0,2462
92064.0,1940
92065.0,10
92066.0,1280
92067.0,2403
92068.0,2583
92069.0,2583
92070.0,2522
92071.0,2060
92072.0,1920
92073.0,40
92074.0,2060
92075.0,1280
92076.0,1160
92077.0,1300
92078.0,1140
92079.0,2060
92080.0,50
92081.0,2280
92082.0,1300
92083.0,40
92084.0,1300
92085.0,1180
92086.0,2280
92087.0,1560
92088.0,2582
92089.0,2582
92090.0,1920
92091.0,60
92092.0,1140
92093.0,1280
92094.0,2522
92095.0,40
92096.0,1281
92097.0,2280
92098.0,2583
92099.0,1560
92100.0,2583
92101.0,2582
92102.0,2522
92103.0,2280
92104.0,1302
92105.0,10
92106.0,1140
92107.0,1302
92108.0,2280
92109.0,1300
92110.0,2522
92111.0,2705
92112.0,40
92113.0,2522
92114.0,60
92115.0,1140
92116.0,1160
92117.0,2060
92118.0,1560
92119.0,40
92120.0,1140
92121.0,1920
92122.0,2522
92123.0,10
92124.0,2583
92125.0,1160
92126.0,2583
92127.0,2522
92128.0,1300
92129.0,1560
92130.0,2583
92131.0,1280
92132.0,1281
92133.0,2522
92134.0,10
92135.0,1920
92136.0,2522
92137.0,1300
92138.0,2705
92139.0,2583
92140.0,1140
92141.0,2403
92142.0,10
92143.0,1160
92144.0,1160
92145.0,2582
92146.0,2060
92147.0,10
92148.0,2582
92149.0,1302
92150.0,1940
92151.0,2280
92152.0,1300
92153.0,2522
92154.0,1560
92155.0,2280
92156.0,10
92157.0,10
92158.0,2280
92159.0,2060
92160.0,1560
92161.0,50
92162.0,2583
92163.0,1302
92164.0,1320
92165.0,10
92166.0,2403
92167.0,2220
92168.0,1560
92169.0,2280
92170.0,1280
92171.0,2583
92172.0,2583
92173.0,2585
92174.0,1300
92175.0,1140
92176.0,1280
92177.0,2583
92178.0,50
92179.0,2582
92180.0,50
92181.0,2462
92182.0,1300
92183.0,1160
92184.0,1300
92185.0,1300
92186.0,50
92187.0,1180
92188.0,1320
92189.0,1300
92190.0,1302
92191.0,2522
92192.0,2280
92193.0,2060
92194.0,2403
92195.0,1300
92196.0,1560
92197.0,2582
92198.0,2705
92199.0,2705
92200.0,1280
92201.0,2583
92202.0,50
92203.0,1160
92204.0,1302
92205.0,2583
92206.0,2462
92207.0,10
92208.0,10
92209.0,1280
92210.0,2705
92211.0,2705
92212.0,1160
92213.0,2583
92214.0,2583
92215.0,1300
92216.0,1180
92217.0,1280
92218.0,2583
92219.0,2583
92220.0,2583
92221.0,2403
92222.0,1302
92223.0,2585
92224.0,40
92225.0,2582
92226.0,10
92227.0,1300
92228.0,2705
92229.0,1920
92230.0,1300
92231.0,2585
92232.0,1560
92233.0,2280
92234.0,1160
92235.0,2583
92236.0,2403
92237.0,2582
92238.0,1300
92239.0,2583
92240.0,2060
92241.0,2583
92242.0,1320
92243.0,50
92244.0,1560
92245.0,1160
92246.0,2462
92247.0,2583
92248.0,2583
92249.0,2583
92250.0,2585
92251.0,2462
92252.0,2403
92253.0,1302
92254.0,1281
92255.0,2403
92256.0,2583
92257.0,2583
92258.0,2583
92259.0,1281
92260.0,1302
92261.0,2462
92262.0,2522
92263.0,2462
92264.0,1300
92265.0,1160
92266.0,1300
92267.0,1320
92268.0,40
92269.0,1301
92270.0,10
92271.0,2583
92272.0,1940
92273.0,1320
92274.0,1281
92275.0,2705
92276.0,1160
92277.0,2582
92278.0,10
92279.0,50
92280.0,2280
92281.0,2522
92282.0,2583
92283.0,40
92284.0,1940
92285.0,2583
92286.0,2522
92287.0,2522
92288.0,10
92289.0,2705
92290.0,1301
92291.0,50
92292.0,10
92293.0,2280
92294.0,2280
92295.0,1920
92296.0,1180
92297.0,60
92298.0,1560
92299.0,1160
92300.0,1302
92301.0,1300
92302.0,1560
92303.0,2280
92304.0,2403
92305.0,2403
92306.0,2403
92307.0,1160
92308.0,10
92309.0,1320
92310.0,2583
92311.0,1920
92312.0,1281
92313.0,1302
92314.0,2705
92315.0,2060
92316.0,2060
92317.0,1560
92318.0,1281
92319.0,2403
92320.0,2585
92321.0,2280
92322.0,1560
92323.0,1302
92324.0,2582
92325.0,40
92326.0,2705
92327.0,2583
92328.0,2280
92329.0,2403
92330.0,2060
92331.0,1302
92332.0,1920
92333.0,1920
92334.0,2583
92335.0,2522
92336.0,2705
92337.0,2582
92338.0,1302
92339.0,10
92340.0,1320
92341.0,1320
92342.0,2582
92343.0,2582
92344.0,2583
92345.0,1560
92346.0,2583
92347.0,2905
92348.0,1280
92349.0,40
92350.0,1920
92351.0,1320
92352.0,2280
92353.0,1302
92354.0,10
92355.0,1300
92356.0,2583
92357.0,10
92358.0,2585
92359.0,50
92360.0,1320
92361.0,1560
92362.0,2280
92363.0,2220
92364.0,1302
92365.0,2583
92366.0,40
92367.0,2522
92368.0,10
92369.0,1920
92370.0,2582
92371.0,2582
92372.0,2583
92373.0,50
92374.0,1920
92375.0,1281
92376.0,1560
92377.0,2583
92378.0,2522
92379.0,2583
92380.0,1160
92381.0,2522
92382.0,1560
92383.0,2060
92384.0,2522
92385.0,1920
92386.0,2522
92387.0,1302
92388.0,1560
92389.0,1280
92390.0,2583
92391.0,1302
92392.0,2060
92393.0,1300
92394.0,1140
92395.0,2583
92396.0,1140
92397.0,2583
92398.0,2582
92399.0,1281
92400.0,2582
92401.0,60
92402.0,1300
92403.0,2522
92404.0,2585
92405.0,2280
92406.0,1302
92407.0,2522
92408.0,10
92409.0,2060
92410.0,2280
92411.0,2583
92412.0,1302
92413.0,2583
92414.0,1940
92415.0,2585
92416.0,2060
92417.0,2582
92418.0,50
92419.0,2462
92420.0,2583
92421.0,2583
92422.0,1280
92423.0,2522
92424.0,1281
92425.0,2403
92426.0,2585
92427.0,2585
92428.0,2582
92429.0,1280
92430.0,2705
92431.0,1280
92432.0,2583
92433.0,2280
92434.0,10
92435.0,2585
92436.0,1940
92437.0,50
92438.0,2583
92439.0,2705
92440.0,2522
92441.0,1160
92442.0,10
92443.0,10
92444.0,1280
92445.0,40
92446.0,2220
92447.0,1560
92448.0,2583
92449.0,1920
92450.0,1301
92451.0,1920
92452.0,1280
92453.0,2522
92454.0,1560
92455.0,1302
92456.0,2583
92457.0,2522
92458.0,10
92459.0,10
92460.0,10
92461.0,2280
92462.0,2705
92463.0,2583
92464.0,2583
92465.0,2403
92466.0,1920
92467.0,2280
92468.0,2705
92469.0,2280
92470.0,2522
92471.0,2583
92472.0,2705
92473.0,2705
92474.0,2280
92475.0,60
92476.0,2522
92477.0,1920
92478.0,1300
92479.0,2060
92480.0,1280
92481.0,1160
92482.0,2583
92483.0,1140
92484.0,1140
92485.0,1920
92486.0,2403
92487.0,2585
92488.0,1160
92489.0,10
92490.0,40
92491.0,10
92492.0,2060
92493.0,2280
92494.0,2705
92495.0,10
92496.0,1160
92497.0,10
92498.0,10
92499.0,40
92500.0,1140
92501.0,1140
92502.0,1300
92503.0,1320
92504.0,1281
92505.0,1140
92506.0,1560
92507.0,1920
92508.0,1300
92509.0,1560
92510.0,1281
92511.0,2280
92512.0,2220
92513.0,1180
92514.0,10
92515.0,1920
92516.0,2705
92517.0,2220
92518.0,1560
92519.0,10
92520.0,2403
92521.0,1281
92522.0,2583
92523.0,1302
92524.0,2280
92525.0,1160
92526.0,2462
92527.0,1302
92528.0,2522
92529.0,2705
92530.0,1560
92531.0,2585
92532.0,1940
92533.0,1281
92534.0,2585
92535.0,2060
92536.0,1160
92537.0,1300
92538.0,10
92539.0,1920
92540.0,1300
92541.0,2403
92542.0,2522
92543.0,2582
92544.0,2280
92545.0,2582
92546.0,60
92547.0,1560
92548.0,1920
92549.0,1320
92550.0,1300
92551.0,2522
92552.0,2403
92553.0,10
92554.0,1160
92555.0,1920
92556.0,1140
92557.0,2403
92558.0,1281
92559.0,2583
92560.0,1140
92561.0,1160
92562.0,1280
92563.0,1302
92564.0,2705
92565.0,2522
92566.0,2583
92567.0,1160
92568.0,2060
92569.0,2583
92570.0,2522
92571.0,2522
92572.0,1281
92573.0,1140
92574.0,60
92575.0,1320
92576.0,1301
92577.0,1281
92578.0,1560
92579.0,1140
92580.0,40
92581.0,2060
92582.0,1320
92583.0,2280
92584.0,10
92585.0,2582
92586.0,1302
92587.0,2462
92588.0,2060
92589.0,2462
92590.0,1280
92591.0,2583
92592.0,1300
92593.0,2705
92594.0,2705
92595.0,1302
92596.0,2280
92597.0,2585
92598.0,2583
92599.0,2280
92600.0,2585
92601.0,2583
92602.0,50
92603.0,2403
92604.0,1140
92605.0,2280
92606.0,2585
92607.0,2583
92608.0,2403
92609.0,2280
92610.0,2280
92611.0,2403
92612.0,1920
92613.0,2583
92614.0,2585
92615.0,2582
92616.0,2522
92617.0,1320
92618.0,1320
92619.0,1140
92620.0,2583
92621.0,1280
92622.0,2583
92623.0,2280
92624.0,40
92625.0,1920
92626.0,1920
92627.0,2220
92628.0,1160
92629.0,1160
92630.0,2403
92631.0,10
92632.0,1920
92633.0,2705
92634.0,2585
92635.0,2522
92636.0,1320
92637.0,1280
92638.0,1920
92639.0,1302
92640.0,1280
92641.0,1140
92642.0,2582
92643.0,1180
92644.0,1920
92645.0,1160
92646.0,2583
92647.0,10
92648.0,50
92649.0,2462
92650.0,2403
92651.0,1920
92652.0,1160
92653.0,1302
92654.0,10
92655.0,2522
92656.0,2280
92657.0,50
92658.0,2403
92659.0,1320
92660.0,2582
92661.0,2280
92662.0,1302
92663.0,1302
92664.0,2522
92665.0,60
92666.0,2060
92667.0,2522
92668.0,2403
92669.0,2585
92670.0,2403
92671.0,2583
92672.0,1920
92673.0,2060
92674.0,2060
92675.0,1920
92676.0,2403
92677.0,10
92678.0,1302
92679.0,2583
92680.0,1281
92681.0,1560
92682.0,10
92683.0,1300
92684.0,2583
92685.0,2583
92686.0,2582
92687.0,2522
92688.0,1300
92689.0,1280
92690.0,2522
92691.0,1920
92692.0,1300
92693.0,1920
92694.0,2280
92695.0,2585
92696.0,1920
92697.0,1281
92698.0,1300
92699.0,2280
92700.0,1140
92701.0,1302
92702.0,1320
92703.0,1160
92704.0,2060
92705.0,2060
92706.0,2280
92707.0,10
92708.0,1560
92709.0,1280
92710.0,2583
92711.0,2462
92712.0,10
92713.0,2705
92714.0,2583
92715.0,2522
92716.0,2403
92717.0,10
92718.0,2583
92719.0,1140
92720.0,2522
92721.0,1300
92722.0,2522
92723.0,2585
92724.0,2060
92725.0,2280
92726.0,2060
92727.0,2280
92728.0,1920
92729.0,2403
92730.0,2905
92731.0,2403
92732.0,1560
92733.0,1320
92734.0,1302
92735.0,2585
92736.0,2583
92737.0,2583
92738.0,2060
92739.0,1300
92740.0,1280
92741.0,1302
92742.0,1281
92743.0,1300
92744.0,40
92745.0,10
92746.0,50
92747.0,2522
92748.0,2522
92749.0,1160
92750.0,10
92751.0,2060
92752.0,1320
92753.0,40
92754.0,2583
92755.0,1560
92756.0,2403
92757.0,1920
92758.0,1320
92759.0,1302
92760.0,2280
92761.0,2462
92762.0,2583
92763.0,1920
92764.0,1140
92765.0,2583
92766.0,1180
92767.0,2585
92768.0,1300
92769.0,1920
92770.0,2585
92771.0,1160
92772.0,2583
92773.0,40
92774.0,1300
92775.0,2705
92776.0,2060
92777.0,2403
92778.0,1301
92779.0,1920
92780.0,2403
92781.0,10
92782.0,2060
92783.0,2522
92784.0,1560
92785.0,2522
92786.0,1280
92787.0,2583
92788.0,2583
92789.0,1280
92790.0,1280
92791.0,2583
92792.0,2522
92793.0,1140
92794.0,1920
92795.0,2705
92796.0,2522
92797.0,2403
92798.0,2583
92799.0,2905
92800.0,2403
92801.0,10
92802.0,2582
92803.0,1300
92804.0,1920
92805.0,2462
92806.0,1280
92807.0,40
92808.0,1281
92809.0,2522
92810.0,1300
92811.0,1160
92812.0,2705
92813.0,2585
92814.0,2280
92815.0,1281
92816.0,2280
92817.0,1180
92818.0,2705
92819.0,1160
92820.0,50
92821.0,10
92822.0,1280
92823.0,1300
92824.0,1300
92825.0,1301
92826.0,2582
92827.0,1300
92828.0,2905
92829.0,1280
92830.0,10
92831.0,2462
92832.0,1920
92833.0,1560
92834.0,1560
92835.0,2280
92836.0,2280
92837.0,2280
92838.0,1300
92839.0,2582
92840.0,2280
92841.0,2462
92842.0,10
92843.0,50
92844.0,2280
92845.0,2462
92846.0,2462
92847.0,2583
92848.0,2583
92849.0,1320
92850.0,2060
92851.0,2280
92852.0,2060
92853.0,2462
92854.0,1560
92855.0,2522
92856.0,2583
92857.0,2585
92858.0,1300
92859.0,2585
92860.0,2522
92861.0,10
92862.0,2583
92863.0,1320
92864.0,2280
92865.0,2522
92866.0,2583
92867.0,1302
92868.0,2060
92869.0,2585
92870.0,2582
92871.0,2280
92872.0,2280
92873.0,2060
92874.0,40
92875.0,2462
92876.0,1320
92877.0,2280
92878.0,2403
92879.0,1300
92880.0,2280
92881.0,1320
92882.0,10
92883.0,1320
92884.0,2585
92885.0,10
92886.0,1300
92887.0,2280
92888.0,2403
92889.0,2583
92890.0,2583
92891.0,1281
92892.0,1140
92893.0,1320
92894.0,60
92895.0,2905
92896.0,2705
92897.0,1160
92898.0,10
92899.0,2060
92900.0,1301
92901.0,1300
92902.0,10
92903.0,2462
92904.0,1280
92905.0,10
92906.0,1302
92907.0,1160
92908.0,2905
92909.0,50
92910.0,1281
92911.0,2280
92912.0,1560
92913.0,1920
92914.0,2403
92915.0,1140
92916.0,2403
92917.0,1160
92918.0,1160
92919.0,40
92920.0,1301
92921.0,2522
92922.0,1560
92923.0,2522
92924.0,2522
92925.0,2280
92926.0,2522
92927.0,2583
92928.0,2705
92929.0,1160
92930.0,1281
92931.0,1302
92932.0,1281
92933.0,2905
92934.0,10
92935.0,10
92936.0,2403
92937.0,2522
92938.0,2583
92939.0,2220
92940.0,2280
92941.0,1560
92942.0,2522
92943.0,2583
92944.0,1300
92945.0,2585
92946.0,2060
92947.0,1560
92948.0,1300
92949.0,2582
92950.0,1160
92951.0,1140
92952.0,1320
92953.0,2280
92954.0,40
92955.0,1301
92956.0,2582
92957.0,1920
92958.0,1160
92959.0,10
92960.0,40
92961.0,2280
92962.0,1140
92963.0,1280
92964.0,50
92965.0,1281
92966.0,2220
92967.0,1302
92968.0,1560
92969.0,2583
92970.0,2905
92971.0,2403
92972.0,2060
92973.0,1560
92974.0,2705
92975.0,1560
92976.0,1560
92977.0,1140
92978.0,1160
92979.0,10
92980.0,2280
92981.0,2583
92982.0,2583
92983.0,2403
92984.0,1140
92985.0,2705
92986.0,1560
92987.0,2280
92988.0,2060
92989.0,2522
92990.0,1301
92991.0,1320
92992.0,1920
92993.0,2403
92994.0,2403
92995.0,40
92996.0,2060
92997.0,2585
92998.0,1920
92999.0,1300
93000.0,1300
93001.0,2522
93002.0,2403
93003.0,2583
93004.0,1300
93005.0,2705
93006.0,2585
93007.0,1160
93008.0,2585
93009.0,1300
93010.0,2060
93011.0,2583
93012.0,1940
93013.0,2582
93014.0,2583
93015.0,2280
93016.0,2582
93017.0,10
93018.0,2403
93019.0,2583
93020.0,2583
93021.0,2280
93022.0,1281
93023.0,50
93024.0,2060
93025.0,1560
93026.0,1302
93027.0,1140
93028.0,1920
93029.0,1300
93030.0,1300
93031.0,40
93032.0,1180
93033.0,50
93034.0,2585
93035.0,2585
93036.0,2522
93037.0,2280
93038.0,1160
93039.0,1920
93040.0,2522
93041.0,2060
93042.0,1920
93043.0,1560
93044.0,2403
93045.0,2280
93046.0,2280
93047.0,1302
93048.0,2522
93049.0,2060
93050.0,1300
93051.0,2462
93052.0,2705
93053.0,2522
93054.0,1280
93055.0,1560
93056.0,1160
93057.0,2583
93058.0,10
93059.0,2583
93060.0,1560
93061.0,2522
93062.0,2280
93063.0,2280
93064.0,2585
93065.0,2403
93066.0,1300
93067.0,1280
93068.0,1302
93069.0,2583
93070.0,1302
93071.0,1140
93072.0,1920
93073.0,2522
93074.0,2583
93075.0,2060
93076.0,2905
93077.0,1300
93078.0,1301
93079.0,2522
93080.0,2582
93081.0,1300
93082.0,10
93083.0,1300
93084.0,2522
93085.0,2280
93086.0,2905
93087.0,1300
93088.0,2705
93089.0,1301
93090.0,2280
93091.0,1180
93092.0,10
93093.0,2280
93094.0,1320
93095.0,2060
93096.0,2522
93097.0,1281
93098.0,1280
93099.0,1160
93100.0,2585
93101.0,1920
93102.0,1140
93103.0,2060
93104.0,1301
93105.0,1140
93106.0,2583
93107.0,2522
93108.0,40
93109.0,1160
93110.0,1300
93111.0,1301
93112.0,2280
93113.0,1160
93114.0,2280
93115.0,1940
93116.0,1302
93117.0,1160
93118.0,2403
93119.0,1281
93120.0,1160
93121.0,2582
93122.0,50
93123.0,1160
93124.0,1302
93125.0,2583
93126.0,2705
93127.0,2583
93128.0,2583
93129.0,2522
93130.0,60
93131.0,1302
93132.0,1280
93133.0,2280
93134.0,1920
93135.0,2522
93136.0,1320
93137.0,1300
93138.0,1940
93139.0,1320
93140.0,2522
93141.0,1280
93142.0,1140
93143.0,1940
93144.0,2705
93145.0,1280
93146.0,60
93147.0,1300
93148.0,2060
93149.0,1920
93150.0,2582
93151.0,40
93152.0,1300
93153.0,1302
93154.0,1180
93155.0,10
93156.0,2705
93157.0,2403
93158.0,1560
93159.0,2582
93160.0,2280
93161.0,2403
93162.0,1281
93163.0,2582
93164.0,1300
93165.0,2522
93166.0,10
93167.0,1140
93168.0,1920
93169.0,1920
93170.0,2220
93171.0,1160
93172.0,2522
93173.0,1160
93174.0,1300
93175.0,1920
93176.0,1302
93177.0,1920
93178.0,2060
93179.0,1560
93180.0,1140
93181.0,2582
93182.0,1300
93183.0,2462
93184.0,1281
93185.0,1320
93186.0,1140
93187.0,1300
93188.0,2060
93189.0,1920
93190.0,50
93191.0,1280
93192.0,2905
93193.0,2585
93194.0,2582
93195.0,1160
93196.0,1302
93197.0,40
93198.0,1320
93199.0,2060
93200.0,1320
93201.0,1180
93202.0,1300
93203.0,2403
93204.0,2060
93205.0,2905
93206.0,1920
93207.0,2705
93208.0,2060
93209.0,1281
93210.0,1160
93211.0,2060
93212.0,2583
93213.0,60
93214.0,2585
93215.0,1300
93216.0,1560
93217.0,1320
93218.0,2583
93219.0,2060
93220.0,2060
93221.0,1280
93222.0,2280
93223.0,1302
93224.0,2522
93225.0,2583
93226.0,2280
93227.0,2220
93228.0,1160
93229.0,2583
93230.0,2522
93231.0,1320
93232.0,40
93233.0,2060
93234.0,1320
93235.0,1320
93236.0,1300
93237.0,2585
93238.0,2280
93239.0,2220
93240.0,1140
93241.0,1160
93242.0,1302
93243.0,1302
93244.0,2583
93245.0,2522
93246.0,2583
93247.0,2582
93248.0,2583
93249.0,1180
93250.0,2585
93251.0,2280
93252.0,2060
93253.0,2522
93254.0,1300
93255.0,2060
93256.0,2060
93257.0,1280
93258.0,2585
93259.0,2583
93260.0,60
93261.0,2220
93262.0,50
93263.0,1160
93264.0,2462
93265.0,2403
93266.0,1300
93267.0,1560
93268.0,40
93269.0,1280
93270.0,1320
93271.0,1300
93272.0,1280
93273.0,2522
93274.0,2585
93275.0,1160
93276.0,2280
93277.0,1180
93278.0,2582
93279.0,2585
93280.0,2585
93281.0,2522
93282.0,40
93283.0,2522
93284.0,1281
93285.0,1320
93286.0,40
93287.0,50
93288.0,1140
93289.0,2220
93290.0,10
93291.0,2060
93292.0,2280
93293.0,1280
93294.0,2583
93295.0,40
93296.0,1940
93297.0,10
93298.0,2583
93299.0,2582
93300.0,2705
93301.0,2280
93302.0,2280
93303.0,1140
93304.0,2280
93305.0,2280
93306.0,2280
93307.0,1140
93308.0,1300
93309.0,50
93310.0,1920
93311.0,2705
93312.0,2583
93313.0,2220
93314.0,1300
93315.0,2583
93316.0,1920
93317.0,2585
93318.0,2582
93319.0,1280
93320.0,2583
93321.0,2522
93322.0,2280
93323.0,2583
93324.0,2280
93325.0,1940
93326.0,10
93327.0,2280
93328.0,1560
93329.0,1140
93330.0,1920
93331.0,1160
93332.0,10
93333.0,2582
93334.0,2522
93335.0,2280
93336.0,1560
93337.0,1160
93338.0,1560
93339.0,2583
93340.0,1140
93341.0,10
93342.0,10
93343.0,1160
93344.0,50
93345.0,10
93346.0,1560
93347.0,2705
93348.0,40
93349.0,1320
93350.0,10
93351.0,1300
93352.0,10
93353.0,2060
93354.0,2280
93355.0,1920
93356.0,1320
93357.0,2280
93358.0,2585
93359.0,1160
93360.0,2705
93361.0,1320
93362.0,1560
93363.0,1281
93364.0,1140
93365.0,1300
93366.0,2522
93367.0,1920
93368.0,1160
93369.0,2582
93370.0,2582
93371.0,1160
93372.0,1920
93373.0,2583
93374.0,2583
93375.0,2522
93376.0,2582
93377.0,1301
93378.0,2585
93379.0,1300
93380.0,1140
93381.0,1300
93382.0,1300
93383.0,2060
93384.0,2583
93385.0,2583
93386.0,2060
93387.0,1560
93388.0,10
93389.0,2060
93390.0,2403
93391.0,2583
93392.0,2403
93393.0,50
93394.0,1140
93395.0,10
93396.0,2522
93397.0,2060
93398.0,2582
93399.0,2060
93400.0,1320
93401.0,2522
93402.0,10
93403.0,1140
93404.0,50
93405.0,2582
93406.0,50
93407.0,2522
93408.0,1320
93409.0,1300
93410.0,1560
93411.0,1302
93412.0,2583
93413.0,2583
93414.0,1920
93415.0,1280
93416.0,2583
93417.0,1300
93418.0,1280
93419.0,40
93420.0,2403
93421.0,2280
93422.0,2462
93423.0,2060
93424.0,2582
93425.0,2403
93426.0,2585
93427.0,2705
93428.0,10
93429.0,1320
93430.0,10
93431.0,1180
93432.0,2220
93433.0,1920
93434.0,1140
93435.0,1560
93436.0,2403
93437.0,2583
93438.0,2403
93439.0,2522
93440.0,2583
93441.0,1302
93442.0,1140
93443.0,2583
93444.0,2585
93445.0,2583
93446.0,2582
93447.0,1302
93448.0,1300
93449.0,1280
93450.0,1280
93451.0,2583
93452.0,2705
93453.0,1301
93454.0,2585
93455.0,10
93456.0,10
93457.0,2280
93458.0,60
93459.0,1300
93460.0,2905
93461.0,1300
93462.0,2705
93463.0,1320
93464.0,10
93465.0,2585
93466.0,1320
93467.0,1180
93468.0,1280
93469.0,1320
93470.0,2060
93471.0,2583
93472.0,2522
93473.0,2522
93474.0,1560
93475.0,1280
93476.0,2522
93477.0,40
93478.0,1280
93479.0,2582
93480.0,1160
93481.0,1160
93482.0,2280
93483.0,2280
93484.0,1920
93485.0,1560
93486.0,1920
93487.0,2280
93488.0,1300
93489.0,2462
93490.0,50
93491.0,40
93492.0,1920
93493.0,50
93494.0,1560
93495.0,2522
93496.0,2583
93497.0,1140
93498.0,10
93499.0,1140
93500.0,1300
93501.0,2280
93502.0,2220
93503.0,1920
93504.0,1920
93505.0,10
93506.0,1160
93507.0,50
93508.0,2583
93509.0,1300
93510.0,2280
93511.0,2220
93512.0,1560
93513.0,50
93514.0,40
93515.0,2522
93516.0,2583
93517.0,2060
93518.0,2583
93519.0,40
93520.0,2582
93521.0,1302
93522.0,1560
93523.0,1160
93524.0,1320
93525.0,10
93526.0,1320
93527.0,2522
93528.0,2583
93529.0,1300
93530.0,1160
93531.0,1160
93532.0,1300
93533.0,1300
93534.0,2522
93535.0,1140
93536.0,1560
93537.0,1920
93538.0,1280
93539.0,2583
93540.0,2583
93541.0,1281
93542.0,10
93543.0,10
93544.0,1160
93545.0,1280
93546.0,2582
93547.0,1302
93548.0,1302
93549.0,2583
93550.0,2220
93551.0,1280
93552.0,2060
93553.0,1302
93554.0,1560
93555.0,1280
93556.0,2705
93557.0,1560
93558.0,2583
93559.0,2705
93560.0,2220
93561.0,2060
93562.0,2060
93563.0,1140
93564.0,1920
93565.0,2403
93566.0,2905
93567.0,1301
93568.0,2060
93569.0,10
93570.0,2280
93571.0,2280
93572.0,2280
93573.0,2522
93574.0,2403
93575.0,1940
93576.0,1300
93577.0,1300
93578.0,1302
93579.0,1320
93580.0,1301
93581.0,2585
93582.0,1160
93583.0,2403
93584.0,10
93585.0,2403
93586.0,1560
93587.0,2403
93588.0,1160
93589.0,10
93590.0,1320
93591.0,2582
93592.0,1560
93593.0,2583
93594.0,1320
93595.0,1160
93596.0,2280
93597.0,2585
93598.0,2582
93599.0,1302
93600.0,2403
93601.0,2583
93602.0,2582
93603.0,1300
93604.0,2583
93605.0,1180
93606.0,2280
93607.0,1560
93608.0,1140
93609.0,1320
93610.0,1560
93611.0,2060
93612.0,1140
93613.0,1140
93614.0,2582
93615.0,2583
93616.0,1160
93617.0,1280
93618.0,1300
93619.0,1302
93620.0,1160
93621.0,2583
93622.0,10
93623.0,2583
93624.0,40
93625.0,1320
93626.0,2705
93627.0,2220
93628.0,2280
93629.0,2583
93630.0,2280
93631.0,2060
93632.0,1302
93633.0,2585
93634.0,2583
93635.0,2280
93636.0,1300
93637.0,2522
93638.0,1160
93639.0,1920
93640.0,2583
93641.0,1300
93642.0,10
93643.0,2462
93644.0,2705
93645.0,1300
93646.0,2060
93647.0,2582
93648.0,2522
93649.0,2522
93650.0,2705
93651.0,2585
93652.0,1320
93653.0,1920
93654.0,1920
93655.0,2462
93656.0,10
93657.0,2280
93658.0,2583
93659.0,2280
93660.0,1302
93661.0,2705
93662.0,2060
93663.0,2583
93664.0,2522
93665.0,2403
93666.0,1300
93667.0,1320
93668.0,1280
93669.0,1920
93670.0,2280
93671.0,2060
93672.0,1320
93673.0,2522
93674.0,10
93675.0,1160
93676.0,1300
93677.0,2583
93678.0,1320
93679.0,2280
93680.0,1920
93681.0,1280
93682.0,1280
93683.0,2280
93684.0,1920
93685.0,1320
93686.0,1140
93687.0,50
93688.0,2522
93689.0,1300
93690.0,2585
93691.0,2585
93692.0,10
93693.0,2280
93694.0,1160
93695.0,1302
93696.0,1560
93697.0,2585
93698.0,2403
93699.0,2585
93700.0,1560
93701.0,2403
93702.0,2280
93703.0,1140
93704.0,2583
93705.0,1920
93706.0,2522
93707.0,1920
93708.0,1281
93709.0,1281
93710.0,10
93711.0,1920
93712.0,1160
93713.0,10
93714.0,2522
93715.0,1300
93716.0,2583
93717.0,2403
93718.0,1160
93719.0,1300
93720.0,1280
93721.0,1300
93722.0,10
93723.0,2583
93724.0,2582
93725.0,2403
93726.0,2403
93727.0,40
93728.0,2060
93729.0,40
93730.0,2583
93731.0,40
93732.0,60
93733.0,1140
93734.0,2060
93735.0,2522
93736.0,2583
93737.0,1920
93738.0,2403
93739.0,2583
93740.0,2280
93741.0,50
93742.0,1920
93743.0,60
93744.0,10
93745.0,2585
93746.0,2583
93747.0,1560
93748.0,2585
93749.0,50
93750.0,1302
93751.0,2280
93752.0,1180
93753.0,1140
93754.0,1300
93755.0,50
93756.0,1281
93757.0,1160
93758.0,1940
93759.0,1160
93760.0,1560
93761.0,40
93762.0,1300
93763.0,1300
93764.0,1160
93765.0,10
93766.0,10
93767.0,1140
93768.0,2403
93769.0,1140
93770.0,1160
93771.0,10
93772.0,1920
93773.0,1302
93774.0,2280
93775.0,2280
93776.0,1300
93777.0,1920
93778.0,1180
93779.0,2522
93780.0,1560
